1	0	2
9	2	2
4	2	2
26	6	2
7	3	2
5	1	2
3	3	1
3	3	2
8	2	2
7	5	1
2	1	0
14	0	2
17	5	2
15	3	2
17	3	2
8	4	2
9	1	2
0	3	1
5	0	2
3	0	2
9	1	2
6	2	2
3	2	0
7	1	2
2	1	2
11	3	2
4	0	2
7	1	2
4	1	2
2	0	2
3	0	2
2	1	2
10	6	0
5	3	1
3	1	2
1	2	1
3	0	2
43	10	2
9	2	2
6	1	2
28	13	2
8	2	2
5	2	2
10	2	2
20	5	2
17	5	2
9	1	2
3	1	0
2	0	2
5	1	2
22	2	2
19	1	2
1	0	2
7	4	0
7	1	2
6	4	2
17	7	2
39	8	2
7	1	2
7	0	2
33	9	2
3	3	1
3	3	2
1	1	1
5	2	2
4	2	1
6	0	2
5	3	1
2	0	2
2	0	2
4	0	2
4	2	2
6	2	2
7	3	2
3	0	2
3	1	1
10	0	2
3	2	1
2	5	1
1	1	2
1	0	2
4	2	2
1	0	2
6	1	2
7	3	2
0	1	1
0	2	1
2	4	1
7	3	2
1	1	1
3	0	2
1	0	2
7	4	0
3	1	0
9	10	1
18	4	2
5	1	2
6	2	2
0	1	1
2	0	2
2	3	1
2	2	1
4	2	1
4	2	1
6	1	2
1	0	2
1	0	2
7	2	2
5	4	1
6	2	2
6	6	1
9	2	2
3	3	1
3	1	0
7	0	2
8	1	2
3	0	2
3	0	2
9	0	2
1	0	2
3	2	2
3	2	1
2	1	2
7	0	2
8	5	2
3	0	2
0	0	0
1	1	1
1	1	1
1	1	1
4	3	1
4	1	2
2	1	2
2	2	2
1	1	1
6	1	2
3	2	1
3	3	1
8	3	2
6	2	2
6	2	2
3	1	0
2	0	2
1	2	1
13	3	2
6	1	2
5	2	2
4	2	1
3	0	2
9	3	2
5	1	2
0	1	1
2	0	2
3	1	2
3	1	2
8	4	1
3	0	2
10	1	2
4	1	2
2	0	2
6	4	1
5	0	2
6	3	2
2	0	2
4	5	1
2	2	1
7	3	1
5	2	2
5	3	2
6	5	2
17	1	2
1	0	2
13	6	2
6	1	2
4	3	0
1	0	2
1	2	1
5	3	1
4	2	0
3	1	2
6	1	2
11	7	0
7	1	2
5	4	0
1	1	1
3	0	2
1	0	1
5	0	2
10	0	2
4	0	2
3	0	2
2	0	2
7	3	1
12	1	2
7	8	1
7	1	2
6	1	2
17	7	2
9	1	2
15	3	2
3	0	2
6	3	2
5	3	1
4	4	1
5	6	1
11	3	2
1	2	1
15	5	2
2	1	1
7	3	2
7	3	2
9	1	2
5	1	2
3	1	2
2	1	1
8	2	2
3	2	1
2	0	2
0	0	1
7	0	2
17	8	2
13	5	2
4	0	2
12	2	2
8	2	2
7	2	2
10	1	2
6	1	2
5	1	2
5	1	2
5	0	2
14	2	2
2	4	1
1	1	1
14	5	2
5	1	2
1	0	2
1	2	1
3	0	2
5	2	1
13	5	2
3	1	2
2	1	2
5	0	2
5	1	2
12	3	2
8	0	2
7	2	2
6	2	2
17	3	2
21	2	2
7	1	2
6	2	2
4	3	2
2	1	0
3	2	1
6	2	2
2	2	2
8	0	2
4	1	2
7	0	2
1	4	1
2	2	1
3	3	1
7	3	0
15	0	2
17	5	2
19	3	2
3	0	2
1	1	1
6	3	1
3	2	1
8	1	2
2	1	2
7	1	2
2	4	1
1	1	1
6	3	0
8	0	2
2	0	2
6	1	2
5	1	2
0	3	1
2	1	2
1	0	2
1	0	2
5	0	2
4	1	2
5	0	2
7	5	1
2	3	1
4	4	1
6	1	2
3	0	2
5	0	2
1	0	2
2	1	2
2	0	2
4	1	2
3	1	1
7	0	2
5	0	2
4	2	2
5	1	2
3	2	1
11	1	2
2	0	2
3	0	2
7	2	2
8	2	2
7	3	2
3	1	2
8	3	2
2	2	2
1	1	1
4	0	2
6	0	2
2	0	2
3	0	2
4	1	2
6	3	2
1	0	2
3	0	2
7	1	2
4	0	2
3	2	0
7	2	2
3	0	2
2	0	2
4	1	2
2	2	0
1	1	1
5	2	2
5	1	2
3	0	2
9	3	2
4	0	2
8	0	2
2	1	1
18	4	2
3	0	2
4	1	2
7	2	2
8	1	2
4	0	2
2	0	2
6	2	2
4	0	2
4	0	2
1	1	1
4	1	2
10	4	2
4	2	2
2	1	2
5	1	2
0	2	1
3	0	2
4	1	2
36	13	2
15	4	2
5	0	2
2	2	1
9	1	2
1	3	1
1	1	1
3	0	2
4	5	1
6	9	1
8	11	1
2	2	1
5	4	2
8	7	1
1	3	1
7	3	2
13	4	2
7	5	1
2	0	2
1	0	2
11	2	2
6	3	1
3	1	0
4	0	2
0	1	1
5	5	2
4	0	2
4	2	0
4	5	1
4	4	1
4	1	2
10	1	2
6	4	2
1	1	1
8	6	1
3	2	2
21	4	2
2	1	1
6	0	2
0	1	0
0	1	0
2	1	2
1	0	2
3	5	1
4	1	2
6	0	2
1	0	2
3	0	2
2	0	2
5	3	2
4	1	2
2	0	2
1	1	1
15	6	2
9	3	2
2	0	2
14	4	2
15	2	2
4	1	2
6	0	2
1	0	2
6	4	2
1	3	1
5	1	2
8	5	1
6	3	2
1	1	1
2	1	2
5	1	2
8	1	2
3	1	0
6	0	2
6	2	2
27	5	2
2	1	2
1	2	1
3	1	0
4	2	2
2	3	1
2	0	2
1	1	1
4	0	2
2	1	2
2	1	0
1	0	2
8	1	2
2	2	0
10	1	2
4	4	1
0	2	1
2	1	2
3	2	2
6	7	1
3	0	2
3	0	2
1	0	2
0	2	1
4	2	2
6	1	2
2	1	2
6	2	2
5	5	1
2	0	2
0	0	0
0	1	1
1	7	1
2	0	2
3	0	2
9	0	2
4	1	2
8	9	1
1	0	2
10	0	2
1	3	1
2	2	0
4	1	2
3	2	2
4	2	1
5	0	2
0	0	0
1	1	1
0	3	1
7	8	1
1	2	1
2	1	2
4	0	2
1	1	1
3	0	2
1	0	2
16	8	2
6	2	2
3	3	2
5	5	2
2	0	2
2	0	2
0	2	1
1	1	1
2	0	2
4	0	2
7	0	2
5	3	1
2	2	0
3	3	1
2	0	2
3	2	1
22	13	2
11	3	2
5	2	2
0	0	0
6	2	0
2	0	2
0	0	0
7	0	2
9	6	1
3	1	0
17	10	0
1	1	1
4	4	1
7	9	1
5	1	2
2	0	2
2	0	2
2	1	2
2	0	2
4	2	1
1	1	1
5	1	2
12	2	2
4	1	1
9	2	2
6	5	1
16	8	2
2	0	1
0	0	1
1	0	2
4	1	2
5	4	1
10	1	2
3	3	1
3	1	0
2	0	2
1	0	2
12	3	2
4	2	2
7	1	2
10	0	2
8	1	2
4	3	2
14	3	2
19	0	2
5	2	1
33	13	2
4	0	2
2	0	2
3	1	2
5	3	0
3	1	0
7	5	0
7	1	2
3	0	2
12	0	2
9	5	2
6	1	2
3	1	0
5	0	2
2	0	2
9	2	2
2	0	2
6	0	2
5	0	2
3	1	2
3	1	1
6	2	2
3	0	2
7	2	2
0	1	1
7	4	2
18	5	2
2	0	2
4	6	1
1	1	1
0	2	2
4	1	2
2	0	2
4	0	2
5	3	0
4	2	1
3	0	2
1	1	1
3	0	2
6	3	2
4	0	2
7	4	0
5	1	2
6	0	2
8	1	2
6	1	2
11	3	2
7	1	2
4	1	2
12	3	2
12	4	2
5	0	2
6	1	2
2	3	1
1	0	2
4	4	1
3	0	2
10	0	2
6	0	2
3	0	2
10	3	2
5	0	2
2	1	1
4	0	2
3	1	0
9	1	2
12	4	2
6	2	2
13	2	2
3	2	1
7	1	2
0	0	0
7	1	2
1	5	1
11	5	2
2	0	2
10	4	2
5	1	2
3	3	1
12	2	2
16	4	2
15	6	2
29	11	2
7	2	2
12	8	2
6	2	2
6	6	1
4	3	1
5	0	2
8	2	2
13	7	2
7	2	2
10	0	2
5	2	2
14	1	2
3	0	2
3	0	2
3	0	2
8	1	2
8	4	2
7	0	2
18	7	2
2	0	2
4	1	2
3	2	1
3	0	2
17	2	2
4	1	2
6	2	1
1	0	2
6	4	0
1	2	1
13	5	1
7	3	2
7	1	2
2	1	2
4	2	2
4	1	2
3	0	2
0	1	1
9	3	2
7	3	2
6	4	2
4	0	2
13	2	2
5	2	2
18	4	2
9	5	2
4	1	2
8	1	2
16	2	2
5	3	2
6	0	2
21	4	2
13	8	2
3	0	2
17	6	2
6	1	2
7	2	2
4	0	2
15	3	2
10	3	2
24	6	2
1	0	2
18	1	2
5	0	2
5	3	0
3	1	0
2	0	2
3	3	1
5	1	2
17	4	2
8	1	2
10	3	2
6	2	2
8	1	2
12	3	2
9	5	1
8	1	2
15	0	2
8	2	2
10	1	2
9	1	2
8	1	2
8	2	2
10	3	2
2	1	1
2	0	2
7	2	2
17	5	2
1	1	1
6	0	2
5	0	2
3	0	2
11	4	2
4	1	2
6	0	2
4	1	2
5	0	2
4	0	2
12	2	2
3	0	2
6	0	2
3	1	2
1	2	1
8	5	1
2	0	2
1	0	2
23	1	2
8	0	2
10	1	2
5	1	2
24	7	2
8	0	2
17	3	2
36	4	2
4	0	2
11	1	2
4	1	2
10	0	2
18	1	2
8	0	2
6	1	2
4	1	2
4	0	2
4	0	2
3	0	2
7	0	2
9	5	2
3	0	2
3	2	1
9	2	2
6	2	2
7	0	2
7	2	2
1	0	2
18	1	2
13	2	2
5	4	1
5	1	2
6	1	2
9	0	2
12	1	2
7	4	2
13	1	2
12	8	1
34	3	2
6	1	2
7	1	2
21	9	2
9	2	2
8	1	2
7	3	2
15	1	2
22	2	2
6	1	2
24	1	2
18	4	2
8	0	2
13	6	2
7	0	2
7	1	2
8	2	2
11	2	2
7	1	2
18	4	2
18	1	2
16	4	2
8	1	2
14	1	2
4	2	1
6	2	2
11	1	2
10	0	2
3	1	2
11	2	2
7	1	2
9	2	2
3	1	2
3	0	2
5	1	2
4	0	2
4	2	2
13	0	2
9	1	2
6	0	2
10	0	2
9	0	2
1	0	2
20	0	2
4	0	2
5	1	2
4	0	2
3	1	0
4	1	2
1	2	1
12	1	2
2	0	2
0	0	2
3	1	0
4	1	2
1	0	2
6	0	2
4	1	2
1	0	2
5	1	2
13	2	2
2	1	2
4	3	1
1	0	2
2	0	2
2	0	2
6	1	2
2	0	2
9	0	2
1	0	2
6	1	2
13	0	2
7	1	2
4	0	2
2	0	2
4	1	2
29	4	2
10	0	2
18	1	2
6	0	2
10	0	2
4	0	2
14	5	2
5	1	2
8	2	2
11	2	2
7	2	2
4	1	2
5	0	2
16	2	2
7	0	2
7	2	2
12	0	2
5	1	2
40	7	2
4	0	2
16	0	2
1	0	2
6	0	2
23	5	2
6	1	2
5	0	2
6	2	0
10	0	2
8	0	2
7	1	2
3	2	2
12	0	2
18	6	2
4	0	2
3	1	2
6	0	2
4	0	2
4	1	2
12	2	2
19	2	2
3	1	0
8	0	2
15	4	2
18	2	2
5	2	2
9	1	2
19	6	2
3	1	2
22	2	2
13	1	2
6	0	2
9	1	2
6	3	2
25	4	2
8	3	2
8	1	2
3	0	2
11	2	2
1	0	2
19	3	2
21	4	2
4	1	2
6	0	2
11	0	2
5	0	2
3	2	0
4	1	1
5	0	2
5	0	2
5	0	2
3	2	2
7	0	2
2	1	1
11	0	2
12	0	2
29	5	2
21	5	2
6	1	2
13	2	2
10	1	2
9	1	2
11	0	2
11	1	2
3	0	2
28	4	2
6	1	2
1	2	1
2	0	2
13	1	2
21	4	2
10	1	2
2	0	2
2	0	2
3	0	2
8	2	2
4	1	2
14	1	2
5	0	2
6	1	2
11	1	2
10	2	2
2	0	2
23	1	2
8	1	2
3	1	0
9	1	2
12	0	2
9	3	2
29	5	2
7	1	2
6	1	2
1	1	1
1	0	2
6	4	2
1	0	2
5	2	2
3	0	2
8	0	2
3	6	1
4	3	1
2	0	2
5	0	2
2	1	1
5	4	1
2	0	2
3	1	2
5	3	1
3	1	0
0	2	1
4	3	1
5	0	2
4	0	2
0	2	1
1	1	1
1	3	1
3	2	1
1	1	1
4	1	2
3	1	2
2	3	1
1	3	1
3	3	1
4	3	2
5	2	1
6	1	2
1	0	2
3	1	2
1	1	1
4	0	2
2	1	2
4	0	2
11	2	2
12	4	2
1	1	1
1	1	1
3	2	2
4	0	2
2	0	1
3	0	2
5	0	2
0	1	1
2	0	2
1	2	1
5	1	2
1	2	1
2	4	1
3	0	2
0	2	1
2	0	2
6	3	2
5	2	2
2	0	2
3	0	2
4	1	2
4	1	2
0	0	0
4	2	2
2	1	2
6	3	2
4	2	0
5	1	2
10	8	1
1	0	2
2	1	2
22	8	2
7	2	2
5	0	2
17	3	2
11	1	2
4	1	2
6	0	2
14	4	2
9	1	2
8	6	1
2	0	2
3	1	2
4	2	1
2	2	0
2	2	2
1	5	1
0	1	0
4	4	1
4	1	2
2	1	2
10	3	2
8	0	2
8	2	2
9	1	2
44	10	2
18	1	2
30	6	2
35	5	2
19	2	2
31	7	2
5	0	2
1	0	2
7	2	2
17	5	2
2	0	2
4	0	2
4	1	2
3	0	2
7	0	2
4	0	2
3	0	2
3	2	0
2	0	2
3	0	2
7	5	1
11	2	2
5	1	2
1	4	1
8	5	1
4	2	0
4	1	2
10	1	2
3	0	2
2	3	1
17	3	2
5	1	2
15	1	2
5	2	2
16	4	2
12	1	2
8	1	2
23	7	2
23	7	2
5	1	2
3	0	2
6	0	2
5	1	2
3	1	2
6	2	2
7	1	2
3	0	2
10	2	2
9	0	2
21	12	2
8	1	2
4	1	2
6	3	2
17	1	2
1	0	2
2	1	2
6	1	2
20	4	2
13	0	2
6	0	2
6	1	2
4	1	2
2	0	2
4	0	2
26	3	2
8	1	2
7	2	2
1	1	1
2	0	2
20	4	2
9	1	2
20	1	2
11	2	2
13	1	2
6	2	2
2	0	2
15	0	2
0	0	0
5	1	2
5	0	2
8	0	2
3	0	2
2	2	0
9	4	2
9	2	2
9	2	2
13	0	2
33	9	2
15	1	2
20	3	2
56	11	2
21	1	2
40	2	2
21	2	2
17	4	2
34	5	2
19	0	2
24	0	2
20	0	2
9	4	2
3	0	2
5	1	2
3	0	2
1	0	2
2	4	1
11	0	2
13	2	2
4	0	2
7	3	0
7	3	2
4	0	2
10	1	2
15	3	2
8	0	2
3	0	2
10	6	1
11	0	2
2	1	1
8	1	2
7	1	2
1	1	1
8	1	2
5	0	2
8	0	2
1	0	2
8	2	2
8	1	2
2	1	2
4	0	2
7	1	2
8	3	1
3	2	1
4	1	2
7	1	2
17	2	2
5	0	2
2	0	2
15	2	2
3	0	2
11	1	2
9	2	2
20	5	2
10	0	2
15	1	2
14	1	2
15	2	2
4	0	2
5	0	2
5	0	2
4	3	2
2	0	2
2	2	2
5	4	1
6	4	1
5	0	2
2	1	2
4	0	2
4	2	2
9	0	2
18	4	2
3	1	0
8	0	2
3	0	2
5	1	2
7	1	2
4	0	2
2	1	2
4	1	2
8	1	2
34	1	2
39	11	2
12	1	2
9	0	2
3	0	2
9	0	2
29	4	2
36	3	2
5	0	2
1	2	1
3	1	0
21	6	2
8	1	2
5	2	0
17	4	2
17	2	2
5	1	2
7	1	2
18	2	2
18	3	2
19	1	2
4	0	2
2	1	2
12	4	2
13	1	2
2	0	2
8	1	2
2	0	2
2	0	2
11	4	2
2	1	2
7	4	2
11	2	2
8	0	2
11	0	2
9	0	2
9	0	2
0	0	0
4	0	2
4	0	2
8	1	2
9	2	2
7	2	2
5	0	2
17	1	2
7	0	2
7	0	2
9	1	2
9	3	2
5	0	2
10	1	2
3	1	2
14	0	2
5	3	1
18	1	2
6	0	2
22	4	2
38	5	2
4	1	2
5	2	1
2	0	2
9	1	2
20	3	2
1	1	1
4	1	2
5	1	2
3	1	2
2	0	2
2	0	2
2	0	2
6	1	2
3	0	2
13	2	2
5	1	2
4	0	2
16	3	2
17	0	2
4	0	2
17	0	2
23	1	2
19	1	2
10	0	2
21	1	2
10	3	2
24	2	2
10	0	2
26	8	2
6	1	2
17	2	2
8	3	2
4	0	2
4	1	2
5	0	2
3	0	2
9	2	2
5	0	2
5	1	2
19	4	2
19	2	2
8	1	2
12	0	2
22	2	2
11	1	2
5	1	2
13	3	2
9	3	2
13	1	2
15	2	2
18	0	2
18	6	2
3	0	2
4	2	1
6	1	2
5	0	2
5	0	2
16	3	2
10	2	2
2	1	1
2	1	2
4	0	2
14	1	2
3	0	2
6	1	2
6	0	2
4	0	2
9	3	2
4	0	2
16	2	2
6	0	2
7	0	2
34	7	2
11	4	2
4	1	2
12	0	2
4	1	2
16	1	2
13	3	2
9	1	2
5	0	2
8	0	2
6	1	2
3	0	2
4	1	2
2	1	2
3	0	2
8	0	2
7	2	2
4	0	2
6	2	2
7	0	2
18	2	2
5	0	2
7	1	2
21	2	2
7	1	2
3	0	2
8	6	1
8	3	2
13	1	2
27	1	2
18	1	2
25	3	2
33	3	2
18	2	2
11	1	2
14	2	2
13	1	2
7	2	2
5	0	2
5	0	2
8	0	2
7	0	2
20	4	2
9	1	2
28	1	2
7	0	2
13	1	2
8	0	2
6	0	2
15	2	2
11	0	2
25	3	2
17	0	2
5	0	2
8	1	2
6	2	2
2	3	1
29	3	2
3	0	2
9	2	2
17	4	2
6	1	2
15	2	2
5	0	2
25	2	2
12	0	2
12	1	2
15	3	2
7	0	2
4	1	2
16	1	2
4	2	2
14	2	2
6	1	2
3	1	0
15	2	2
9	0	2
5	0	2
10	1	2
9	0	2
12	3	2
18	1	2
4	1	2
14	5	2
9	0	2
8	0	2
14	2	2
25	3	2
11	4	2
6	0	2
7	1	2
4	0	2
7	2	2
2	1	1
0	0	0
11	0	2
9	1	2
21	2	2
5	1	2
3	2	1
4	0	2
7	1	2
6	2	1
1	2	1
3	2	0
0	4	1
0	2	1
2	1	2
8	9	1
1	2	1
1	6	1
2	3	1
2	4	1
3	4	1
4	1	2
0	4	1
0	7	1
0	0	0
2	2	2
0	2	1
1	5	1
0	2	1
0	0	0
0	3	1
0	3	1
3	4	1
5	6	1
18	24	1
3	5	1
0	5	1
3	8	1
2	2	2
1	1	1
10	8	1
3	7	1
3	9	1
5	6	1
7	7	1
8	7	1
2	2	1
1	1	1
3	5	1
1	3	1
2	2	1
3	2	1
5	5	1
7	8	1
4	9	1
11	7	2
1	1	1
2	7	1
1	1	1
1	1	1
0	0	2
0	2	1
0	1	1
4	1	2
3	3	1
1	2	1
0	1	2
6	4	0
10	6	2
5	4	1
3	5	1
10	12	1
3	4	1
1	0	2
13	10	1
5	2	2
0	6	1
2	2	2
17	8	2
0	6	1
1	7	1
1	2	1
1	3	1
0	2	1
2	4	2
6	3	2
2	9	1
2	1	2
22	30	1
7	5	2
0	7	1
2	1	1
16	25	1
1	7	1
2	4	1
1	6	1
1	4	1
8	13	1
2	3	0
6	11	1
6	6	1
3	6	1
4	10	1
11	13	1
3	6	1
8	10	1
11	18	1
11	27	1
32	30	1
9	20	1
0	4	1
0	2	1
1	3	1
5	6	1
2	3	1
0	1	1
0	4	1
1	3	1
0	4	1
2	3	1
0	4	1
4	15	1
16	10	2
10	5	2
1	3	1
0	3	1
1	7	1
0	5	1
2	8	1
2	2	2
0	3	1
2	4	1
2	8	1
0	2	1
0	5	1
4	2	2
0	2	1
3	6	1
1	4	1
0	2	1
2	7	1
0	3	1
2	1	1
2	3	1
0	4	1
4	8	1
3	4	0
2	2	0
2	13	1
0	4	1
0	3	0
4	16	1
0	2	2
0	5	1
0	4	1
1	5	1
0	3	1
2	2	0
0	3	1
2	2	2
0	4	1
5	14	1
1	5	1
9	22	1
7	19	1
0	4	1
0	3	1
3	9	1
0	4	1
1	7	1
1	3	1
1	4	1
4	5	1
1	9	1
5	13	1
0	3	1
3	6	1
1	11	1
1	1	1
4	13	1
1	3	1
0	8	1
0	12	1
1	13	1
0	1	2
0	2	1
0	0	0
6	11	1
0	1	1
0	3	1
1	6	1
2	0	2
0	1	1
0	6	1
2	6	1
4	11	1
2	13	1
0	5	1
0	2	1
1	11	1
1	3	1
2	8	1
0	7	1
0	3	1
0	5	1
1	6	1
3	5	2
16	19	1
0	4	1
1	4	1
12	11	1
3	3	1
2	9	1
1	2	1
3	5	1
3	7	1
1	9	1
0	3	1
0	8	1
1	6	1
2	10	1
0	2	1
1	3	1
17	12	2
3	7	1
4	11	1
0	2	1
1	4	1
2	2	2
0	3	1
1	1	1
2	3	1
1	1	1
1	4	1
2	4	1
1	5	1
0	5	1
0	4	1
0	0	0
2	8	1
5	16	1
3	5	2
5	5	1
14	12	2
3	8	1
4	4	1
4	6	1
3	2	1
1	1	1
2	3	1
5	4	2
2	2	1
2	0	2
7	6	1
7	6	2
1	0	2
6	3	2
6	9	1
4	5	2
25	15	2
2	5	1
10	4	2
13	11	1
6	4	2
8	4	1
3	4	1
1	1	1
14	19	1
5	7	1
13	2	2
18	12	1
9	4	2
5	3	1
3	1	1
2	3	1
4	7	1
1	2	1
5	6	1
3	2	0
5	2	2
1	0	2
8	11	1
2	0	2
3	3	1
1	4	1
2	2	1
3	3	1
17	39	1
5	7	1
2	3	1
7	6	1
2	10	1
3	4	1
2	3	1
13	17	1
2	3	1
6	23	1
3	6	1
4	11	1
3	4	1
5	3	1
5	3	0
6	3	1
2	8	1
8	14	1
11	11	1
2	5	1
0	2	1
0	3	1
1	4	1
2	0	2
2	5	1
2	7	1
2	4	1
0	1	2
7	6	2
4	6	1
1	4	1
2	11	1
1	2	1
3	19	1
3	4	1
4	8	1
8	6	1
0	0	1
0	3	1
2	8	1
1	8	1
1	2	1
0	6	1
0	2	1
2	13	1
1	3	1
3	7	1
0	6	1
4	11	1
0	2	2
0	2	1
2	5	1
2	0	1
1	3	1
0	1	1
0	5	1
